1,南三环，开发商统一港式精装大套一，可投资可自住,叠翠峰??1室1厅??82.5平米??北,城南宜家二手房/低楼层(共25层)/2010年建板塔结合,距离1号线火车南站站659米房本满两年随时看房,100万,12122 元/m2,43人看过此房
2,光华大道地铁口，刚需小套三，中庭楼王位置,公园大道??3室2厅??89.16平米??南,光华大道沿线二手房/中楼层(共29层)/2012年建板塔结合,房本满两年随时看房,56万,6281 元/m2,25人看过此房
3,电梯学区房 稀缺大套一  全中庭采光视野极佳,汇景樱桃季??1室1厅??57.69平米??南,外双楠二手房/高楼层(共9层)/2005年建板楼,棕北西区房本满两年随时看房,49万,8494 元/m2,37人看过此房
4,错层套二双卫 对中庭花园安静,蜀都花园??2室2厅??100.38平米??南,水碾河二手房/低楼层(共22层)/2003年建板楼,教师进修校附小距离4号线玉双路站849米房本满两年随时看房,98万,9763 元/m2,38人看过此房
5,五大花园 跃层套二 采光好 通透明朗 低总价 急售,会所花园??2室2厅??96平米??南,五大花园二手房/高楼层(共16层)/2002年建板楼,晋阳小学房本满两年随时看房,68万,7084 元/m2,32人看过此房
6,精装房 自住装修 楼王位置 对中庭 储物空间特别多,天悦府??3室2厅??131平米??南 北,大源二手房/中楼层(共31层)/2014年建板塔结合,蒙小随时看房,258万,19695 元/m2,39人看过此房
7,绝版户型，明厨明卫，正对中庭，标准两室，客厅带小阳台,锦江城市花园二期??2室1厅??50.21平米??东南,三圣乡二手房/高楼层(共34层)/2010年建塔楼,锦江外国语小学房本满两年随时看房,42万,8365 元/m2,50人看过此房
8,锦江印象专盘维护人为您推荐,锦江印象??3室2厅??102.3平米??南,合江亭二手房/中楼层(共31层)/2008年建板塔结合,龙王庙小学距离2号线东门大桥站820米随时看房,130万,12708 元/m2,66人看过此房
9,檀香山  开发商全新精装房 未入住 对公园  套四,檀香山??4室2厅??137平米??南,丽都二手房/低楼层(共18层)/2009年建板楼,玉林附小距离3号线红牌楼站1023米随时看房,187万,13650 元/m2,31人看过此房
10,阳光新业，稀缺户型，投资住家首选。,阳光新业??3室2厅??128平米??南,合江亭二手房/中楼层(共44层)/2014年建板塔结合,距离2号线牛王庙站272米房本满两年随时看房,200万,15625 元/m2,22人看过此房
11,茶店子地铁口恒大西锦城3梯5户精装自住房无税急售,恒大西锦城??2室2厅??89.52平米??南,国宾二手房/中楼层(共29层)/2012年建塔楼,距离2号线茶店子客运站站293米房本满两年随时看房,93万,10389 元/m2,42人看过此房
12,3.7.10号线地铁口稀缺套三，中层对中庭，户型通透,下一站都市??3室2厅??114.5平米??西南,丽都二手房/中楼层(共17层)/2014年建板楼,距离3号线太平园站254米随时看房,120万,10481 元/m2,66人看过此房
13,九里堤学区房 标准套二清水房 首付2.5成 采光好,兴元绿洲一期??2室1厅??83平米??东南 西南,金府二手房/低楼层(共22层)/2009年建塔楼,房本满两年随时看房,62万,7470 元/m2,33人看过此房
14,地铁口恒大套三中间楼层，采光好，交通便利，随时看房,恒大西锦城??3室2厅??124平米??西北,国宾二手房/低楼层(共29层)/2012年建塔楼,距离2号线迎宾大道站304米房本满两年随时看房,116万,9355 元/m2,37人看过此房
15,买一层送一层、稀缺跃层、春熙观景房、地铁3、4号相伴,正成财富ID??2室2厅??67.93平米??西北,盐市口二手房/中楼层(共31层)/2005年建板楼,距离1号线天府广场站136米房本满两年随时看房,75万,11041 元/m2,33人看过此房
16,芳草东街一号院，一楼套二，不临街，正读芳草小学,芳草东街一号院??2室1厅??63.89平米??东,芳草二手房/低楼层(共7层)/2000年建板楼,芳草小学距离1号线倪家桥站970米房本满两年随时看房,56万,8766 元/m2,40人看过此房
17,16平米大阳台  4.5米开间  送负一楼产权车位,百仁安盛??3室2厅??186平米??南,高家庄二手房/低楼层(共18层)/2008年建板楼,迎宾路小学房本满两年随时看房,155万,8334 元/m2,34人看过此房
18,地铁旁居家经典跃层套一,新巢小区二期??1室1厅??62平米??南,广福桥二手房/中楼层(共7层)/2005年建板楼,石室双楠实验学校距离3号线高升桥站406米房本满两年随时看房,51万,8226 元/m2,48人看过此房
19,3号地铁房，黄金楼层，全面对中庭，南北通透,撷英卉苑??3室2厅??113平米??南,李家沱二手房/中楼层(共7层)/2001年建板楼,李家沱实验小学房本满两年随时看房,95万,8408 元/m2,101人看过此房
20,君临天下★彰显您的身份★双拼紧凑别墅★无浪费面积,君临天下??4室2厅??197平米??南,成外二手房/低楼层(共1层)/2004年建,犀浦实验小学房本满两年随时看房,245万,12437 元/m2,42人看过此房
21,四海逸家 稀缺双卫 带车位 免税急售,四海逸家一期??4室2厅??88平米??南,卓锦城二手房/高楼层(共34层)/2010年建板塔结合,锦江外国语小学房本满两年随时看房,197万,22387 元/m2,26人看过此房
22,稀缺电梯小高层洋房   简单装修,西区花园水云阁??3室2厅??118平米??西南,犀浦二手房/中楼层(共11层)/2007年建板楼,犀浦实验小学距离2号线天河路站658米房本满两年随时看房,68万,5763 元/m2,63人看过此房
23,经典楼王  超大赠送  户型巴适,空港十六区??4室2厅??155平米??西南,航空港二手房/低楼层(共18层)/2009年建板楼,川大西航港实小房本满两年随时看房,102万,6581 元/m2,30人看过此房
24,肿瘤医院宿舍 两房两厅 南北对流 稀缺小户型,肿瘤医院研究所宿舍??2室1厅??58平米??南 北,火车南站二手房/低楼层(共7层)/2000年建板楼,距离1号线火车南站站379米房本满两年随时看房,52万,8966 元/m2,53人看过此房
25,金牛公园旁 黄金10楼 价格实惠 简单装修,嘉宇天琢城??2室2厅??86.55平米??东北,花照壁二手房/低楼层(共32层)/2008年建板楼,行知小学距离2号线茶店子客运站站1177米房本满两年随时看房,67万,7742 元/m2,66人看过此房
26,客厅正出阳台 视野开阔 全中庭 可看到双流,彩叠园1A期??2室1厅??87平米??南,光华大道沿线二手房/中楼层(共18层)/2013年建板塔结合,房本满两年随时看房,55万,6322 元/m2,60人看过此房
27,航空港 居家套二 90平上户神器 随时看房,和贵久居福??2室1厅??90平米??南,航空港二手房/中楼层(共18层)/2008年建板塔结合,川大西航港实小房本满两年随时看房,58万,6445 元/m2,48人看过此房
28,鑫苑名家稀缺套二对中庭，采光好,鑫苑名家二期??2室1厅??64.51平米??东,卓锦城二手房/高楼层(共34层)/2012年建塔楼,锦江外国语小学房本满两年随时看房,60万,9301 元/m2,74人看过此房
29,地铁口森林主题稀缺洋房一楼 送30平米亲地花园带车位,锦绣森邻??3室2厅??187平米??东南,光华大道沿线二手房/低楼层(共5层)/2008年建板塔结合,房本满两年随时看房,116万,6204 元/m2,33人看过此房
,title,where,other,chanquan,price,price-pre,square
0,带车位出售 标准套三 对中庭 房东诚心出售,置信丽都花园城C区??3室2厅??139平米??南,新双楠二手房/中楼层(共13层)/2006年建板楼,百草园小学房本满两年随时看房,142万,10216 元/m2,57人看过此房
1,一环路边，简装大套二双卫，公园学区房,新华园??2室2厅??95.55平米??东,新华公园二手房/中楼层(共7层)/2000年建板楼,成华小学距离4号线双桥路站1005米房本满两年随时看房,85万,8896 元/m2,74人看过此房
2,地铁口 海科名城 清水套二 大阳台,海科名城??2室2厅??88平米??南 北,温江大学城二手房/中楼层(共18层)/2011年建板楼,房本满两年随时看房,43万,4887 元/m2,21人看过此房
3,一环边前锋小区，简装套二，黄金四楼，卧室带阳台,前锋小区??2室1厅??58平米??南,李家沱二手房/中楼层(共6层)/1995年建板楼,李家沱实验小学房本满两年随时看房,50万,8621 元/m2,34人看过此房
4,橡树林清水套一赠送超大可改套二,望江橡树林一期??1室1厅??56.21平米??东,三官堂二手房/高楼层(共34层)/2009年建板塔结合,盐道街小学东区房本满两年随时看房,76万,13521 元/m2,35人看过此房
5,西花汀难得小户型套三双卫，户型巴适方正通透，实惠方便,西花汀??3室2厅??118平米??西南,珠江新城二手房/低楼层(共11层)/2008年建板楼,房本满两年随时看房,73万,6187 元/m2,55人看过此房
6,精装套三 可改套四哦  诚心出售 随时看房！！！！,晶宝盛世桃源??3室2厅??97平米??东南,犀浦二手房/低楼层(共18层)/2012年建板塔结合,犀浦外国语学校房本满两年随时看房,65万,6702 元/m2,41人看过此房
7,简装稀缺小套二  黄金楼层  随时看房 欢迎来电,兴元华盛1期??2室1厅??61平米??东北,驷马桥二手房/中楼层(共18层)/2008年建板塔结合,双水碾小学房本满两年随时看房,50万,8197 元/m2,36人看过此房
8,新上可看中庭楼王 四期稀缺内跃带花园 房屋利用率高 ,二十一世纪花园四期??3室2厅??147平米??东 南,贝森二手房/高楼层(共6层)/2003年建板楼,青羊实验附小距离4号线清江西路站952米房本满两年随时看房,128万,8708 元/m2,38人看过此房
9,一环内+电梯房+河景房+单价低,顺通河滨公寓??3室2厅??193.63平米??西,猛追湾二手房/高楼层(共9层)/2002年建板楼,距离4号线市二医院站559米房本满两年随时看房,140万,7231 元/m2,79人看过此房
10,地铁房 永辉就在家门口 亏本惜售三房 实得约110平,果壳里的城??3室2厅??88.8平米??东,龙泉驿城区二手房/高楼层(共34层)/2012年建塔楼,距离2号线书房站741米房本满两年随时看房,53万,5969 元/m2,88人看过此房
11,内双楠品质大盘，名都苑多层套三，单价优质，采光好,名都苑??3室2厅??122.07平米??东南,双楠二手房/中楼层(共6层)/2002年建板楼,石室双楠实验学校距离3号线高升桥站944米房本满两年随时看房,110万,9012 元/m2,107人看过此房
12,天鹅湖花园  空中豪宅 超大花园,天鹅湖花园??7室2厅??548平米??南,新会展二手房/低楼层(共30层)/2008年建板楼,世纪城南路学校距离1号线世纪城站261米房本满两年随时看房,500万,9125 元/m2,27人看过此房
13,园林式小区，中庭朝南，中等装修可拎包入住。可直接上户,龙城国际??3室2厅??106平米??南,橡树湾二手房/中楼层(共33层)/2013年建板塔结合,思源小学房本满两年随时看房,70万,6604 元/m2,81人看过此房
14,体育学院对面 中庭套二 地铁口 带车位出售 随时可看,香月楠岸??2室1厅??88平米??南,双楠二手房/高楼层(共21层)/2009年建板塔结合,武侯实验小学距离3号线高升桥站678米房本满两年随时看房,100万,11364 元/m2,63人看过此房
15,地铁学区双优+南北通透,融城理想??3室1厅??132平米??西,市一医院二手房/中楼层(共16层)/2005年建板塔结合,距离1号线高新站227米房本满两年随时看房,145万,10985 元/m2,84人看过此房
16,公园大道6米挑高跃层 户型好,公园大道??3室2厅??123平米??南,光华大道沿线二手房/中楼层(共13层)/2012年建板塔结合,房本满两年随时看房,64万,5204 元/m2,91人看过此房
17,中间楼层前新装修套二打家具家电出售,劲力蓝色理想??2室2厅??78平米??西南,航天二手房/中楼层(共26层)/2006年建板塔结合,龙泉四小房本满两年随时看房,46万,5898 元/m2,62人看过此房
18,朝阳时代西锦，学区房。清水套2,朝阳时代西锦??2室2厅??89平米??南,花都大道二手房/低楼层(共33层)/2014年建板楼,温江光华实验小学房本满两年随时看房,44万,4944 元/m2,64人看过此房
19,紫竹苑 70产权住宅 高新实小学区 临近地铁 大套二,紫竹苑??2室2厅??98平米??南,紫荆二手房/中楼层(共8层)/2001年建板塔结合,高新实小旧校区房本满两年随时看房,95万,9694 元/m2,115人看过此房
20,建设路 精装套二 户型方正保养好 正读建设路小学,首创爱这城??2室1厅??93.78平米??南,建设路二手房/中楼层(共29层)/2009年建板塔结合,建设路小学本部房本满两年随时看房,94万,10024 元/m2,42人看过此房
21,标准套三双卫 单价便宜 可根据喜爱改造客厅和卧室,万科魅力之城二期??3室2厅??149平米??南 北,成渝立交二手房/中楼层(共11层)/2008年建板楼,树德小学距离2号线成渝立交站179米房本满两年随时看房,130万,8725 元/m2,66人看过此房
22,豪华装修大户型套三,四季豪廷??3室2厅??123平米??东南,郫县城区二手房/高楼层(共30层)/2010年建板塔结合,房本满两年随时看房,80万,6505 元/m2,57人看过此房
23,南门省人大小区 稀缺中庭 超大赠送 学区房 无营业税,神仙树馨苑??2室2厅??78.71平米??南,新北二手房/高楼层(共23层)/2011年建板塔结合,房本满两年随时看房,73万,9275 元/m2,84人看过此房
24,套二   精装   全新家具家电  ,香水城??2室2厅??74.96平米??南,龙泉驿城区二手房/高楼层(共28层)/2012年建板塔结合,房本满两年随时看房,54万,7204 元/m2,77人看过此房
